"","Year","Geography","Parent_Code_1","Sub_ICB_Code","Group","Contract_Type","Age_Group","Gender","Dentist_Type","Dentist_Count","Financial_yr","Region","ICB"
"27227","2017-18","3.Clinical Commissioning Group","Y63","02T","Joiners","GDS","45-54","F",NA,1,"2018",NA,NA
"27228","2017-18","3.Clinical Commissioning Group","Y63","02T","Joiners","GDS","Under 35","F",NA,2,"2018",NA,NA
"27229","2017-18","3.Clinical Commissioning Group","Y63","02T","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27230","2017-18","3.Clinical Commissioning Group","Y63","02T","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27231","2017-18","3.Clinical Commissioning Group","Y63","02T","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27232","2017-18","3.Clinical Commissioning Group","Y63","02T","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27233","2017-18","3.Clinical Commissioning Group","Y63","02T","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27234","2017-18","3.Clinical Commissioning Group","Y63","02X","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27235","2017-18","3.Clinical Commissioning Group","Y63","02X","Joiners","GDS","Under 35","F",NA,1,"2018",NA,NA
"27236","2017-18","3.Clinical Commissioning Group","Y63","02X","Joiners","GDS","Under 35","M",NA,6,"2018",NA,NA
"27237","2017-18","3.Clinical Commissioning Group","Y63","02X","Joiners","PDS","Under 35","F",NA,1,"2018",NA,NA
"27238","2017-18","3.Clinical Commissioning Group","Y63","02X","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27239","2017-18","3.Clinical Commissioning Group","Y63","02X","Leavers","GDS","55+","M",NA,3,"2018",NA,NA
"27240","2017-18","3.Clinical Commissioning Group","Y63","02X","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27241","2017-18","3.Clinical Commissioning Group","Y63","02X","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27242","2017-18","3.Clinical Commissioning Group","Y63","02X","Leavers","PDS","55+","F",NA,1,"2018",NA,NA
"27243","2017-18","3.Clinical Commissioning Group","Y63","02X","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27244","2017-18","3.Clinical Commissioning Group","Y63","02Y","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27245","2017-18","3.Clinical Commissioning Group","Y63","02Y","Joiners","GDS","Under 35","F",NA,2,"2018",NA,NA
"27246","2017-18","3.Clinical Commissioning Group","Y63","02Y","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27247","2017-18","3.Clinical Commissioning Group","Y63","02Y","Leavers","GDS","45-54","M",NA,3,"2018",NA,NA
"27248","2017-18","3.Clinical Commissioning Group","Y63","02Y","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27249","2017-18","3.Clinical Commissioning Group","Y63","02Y","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27250","2017-18","3.Clinical Commissioning Group","Y63","03F","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27251","2017-18","3.Clinical Commissioning Group","Y63","03F","Joiners","GDS","Under 35","F",NA,2,"2018",NA,NA
"27252","2017-18","3.Clinical Commissioning Group","Y63","03F","Joiners","GDS","Under 35","M",NA,6,"2018",NA,NA
"27253","2017-18","3.Clinical Commissioning Group","Y63","03F","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27254","2017-18","3.Clinical Commissioning Group","Y63","03F","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27255","2017-18","3.Clinical Commissioning Group","Y63","03F","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27256","2017-18","3.Clinical Commissioning Group","Y63","03F","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27257","2017-18","3.Clinical Commissioning Group","Y63","03F","Leavers","GDS","Under 35","M",NA,3,"2018",NA,NA
"27258","2017-18","3.Clinical Commissioning Group","Y63","03F","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27259","2017-18","3.Clinical Commissioning Group","Y63","03H","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27260","2017-18","3.Clinical Commissioning Group","Y63","03H","Joiners","GDS","Under 35","F",NA,2,"2018",NA,NA
"27261","2017-18","3.Clinical Commissioning Group","Y63","03H","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27262","2017-18","3.Clinical Commissioning Group","Y63","03H","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27263","2017-18","3.Clinical Commissioning Group","Y63","03K","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27264","2017-18","3.Clinical Commissioning Group","Y63","03K","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27265","2017-18","3.Clinical Commissioning Group","Y63","03K","Leavers","PDS","45-54","M",NA,1,"2018",NA,NA
"27266","2017-18","3.Clinical Commissioning Group","Y63","03L","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27267","2017-18","3.Clinical Commissioning Group","Y63","03L","Joiners","GDS","Under 35","F",NA,7,"2018",NA,NA
"27268","2017-18","3.Clinical Commissioning Group","Y63","03L","Joiners","GDS","Under 35","M",NA,8,"2018",NA,NA
"27269","2017-18","3.Clinical Commissioning Group","Y63","03L","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27270","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27271","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27272","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","GDS","55+","M",NA,1,"2018",NA,NA
"27273","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","GDS","Under 35","F",NA,8,"2018",NA,NA
"27274","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","GDS","Under 35","M",NA,14,"2018",NA,NA
"27275","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","PDS","35-44","F",NA,1,"2018",NA,NA
"27276","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","PDS","Under 35","F",NA,3,"2018",NA,NA
"27277","2017-18","3.Clinical Commissioning Group","Y63","03N","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27278","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","GDS","45-54","M",NA,3,"2018",NA,NA
"27279","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","GDS","55+","F",NA,2,"2018",NA,NA
"27280","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","GDS","55+","M",NA,7,"2018",NA,NA
"27281","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","GDS","Under 35","F",NA,7,"2018",NA,NA
"27282","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","GDS","Under 35","M",NA,4,"2018",NA,NA
"27283","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","Mixed","55+","F",NA,1,"2018",NA,NA
"27284","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27285","2017-18","3.Clinical Commissioning Group","Y63","03N","Leavers","PDS","Under 35","F",NA,1,"2018",NA,NA
"27286","2017-18","3.Clinical Commissioning Group","Y63","03Q","Joiners","GDS","55+","F",NA,1,"2018",NA,NA
"27287","2017-18","3.Clinical Commissioning Group","Y63","03Q","Joiners","GDS","Under 35","F",NA,6,"2018",NA,NA
"27288","2017-18","3.Clinical Commissioning Group","Y63","03Q","Joiners","GDS","Under 35","M",NA,6,"2018",NA,NA
"27289","2017-18","3.Clinical Commissioning Group","Y63","03Q","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27290","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27291","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27292","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27293","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","GDS","55+","M",NA,3,"2018",NA,NA
"27294","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","GDS","Under 35","F",NA,2,"2018",NA,NA
"27295","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27296","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","PDS","55+","F",NA,1,"2018",NA,NA
"27297","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","TDS","55+","F",NA,1,"2018",NA,NA
"27298","2017-18","3.Clinical Commissioning Group","Y63","03Q","Leavers","TDS","Under 35","F",NA,1,"2018",NA,NA
"27299","2017-18","3.Clinical Commissioning Group","Y63","03R","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27300","2017-18","3.Clinical Commissioning Group","Y63","03R","Joiners","GDS","Under 35","F",NA,4,"2018",NA,NA
"27301","2017-18","3.Clinical Commissioning Group","Y63","03R","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27302","2017-18","3.Clinical Commissioning Group","Y63","03R","Joiners","PDS","35-44","F",NA,1,"2018",NA,NA
"27303","2017-18","3.Clinical Commissioning Group","Y63","03R","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27304","2017-18","3.Clinical Commissioning Group","Y63","03R","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27305","2017-18","3.Clinical Commissioning Group","Y63","03R","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27306","2017-18","3.Clinical Commissioning Group","Y63","03R","Leavers","Mixed","35-44","F",NA,1,"2018",NA,NA
"27307","2017-18","3.Clinical Commissioning Group","Y63","03R","Leavers","TDS","55+","M",NA,1,"2018",NA,NA
"27308","2017-18","3.Clinical Commissioning Group","Y63","03R","Leavers","TDS","Under 35","M",NA,1,"2018",NA,NA
"27309","2017-18","3.Clinical Commissioning Group","Y63","13T","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27310","2017-18","3.Clinical Commissioning Group","Y63","13T","Joiners","GDS","45-54","F",NA,1,"2018",NA,NA
"27311","2017-18","3.Clinical Commissioning Group","Y63","13T","Joiners","GDS","Under 35","F",NA,15,"2018",NA,NA
"27312","2017-18","3.Clinical Commissioning Group","Y63","13T","Joiners","GDS","Under 35","M",NA,7,"2018",NA,NA
"27313","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27314","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","35-44","M",NA,3,"2018",NA,NA
"27315","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","45-54","F",NA,2,"2018",NA,NA
"27316","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27317","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27318","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","55+","M",NA,3,"2018",NA,NA
"27319","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27320","2017-18","3.Clinical Commissioning Group","Y63","13T","Leavers","GDS","Under 35","M",NA,5,"2018",NA,NA
"27321","2017-18","3.Clinical Commissioning Group","Y63","15F","Joiners","GDS","Under 35","F",NA,9,"2018",NA,NA
"27322","2017-18","3.Clinical Commissioning Group","Y63","15F","Joiners","GDS","Under 35","M",NA,7,"2018",NA,NA
"27323","2017-18","3.Clinical Commissioning Group","Y63","15F","Joiners","TDS","Under 35","F",NA,1,"2018",NA,NA
"27324","2017-18","3.Clinical Commissioning Group","Y63","15F","Joiners","TDS","Under 35","M",NA,1,"2018",NA,NA
"27325","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","35-44","M",NA,5,"2018",NA,NA
"27326","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","45-54","F",NA,2,"2018",NA,NA
"27327","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27328","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","55+","F",NA,2,"2018",NA,NA
"27329","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","55+","M",NA,4,"2018",NA,NA
"27330","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","Under 35","F",NA,4,"2018",NA,NA
"27331","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","GDS","Under 35","M",NA,3,"2018",NA,NA
"27332","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27333","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","TDS","45-54","F",NA,1,"2018",NA,NA
"27334","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","TDS","55+","M",NA,1,"2018",NA,NA
"27335","2017-18","3.Clinical Commissioning Group","Y63","15F","Leavers","TDS","Under 35","M",NA,3,"2018",NA,NA
"27336","2017-18","3.Clinical Commissioning Group","Y63","16C","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27337","2017-18","3.Clinical Commissioning Group","Y63","16C","Joiners","GDS","35-44","M",NA,2,"2018",NA,NA
"27338","2017-18","3.Clinical Commissioning Group","Y63","16C","Joiners","GDS","45-54","F",NA,1,"2018",NA,NA
"27339","2017-18","3.Clinical Commissioning Group","Y63","16C","Joiners","GDS","Under 35","F",NA,10,"2018",NA,NA
"27340","2017-18","3.Clinical Commissioning Group","Y63","16C","Joiners","GDS","Under 35","M",NA,7,"2018",NA,NA
"27341","2017-18","3.Clinical Commissioning Group","Y63","16C","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27342","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27343","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","GDS","35-44","M",NA,2,"2018",NA,NA
"27344","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27345","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","GDS","55+","M",NA,9,"2018",NA,NA
"27346","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27347","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","GDS","Under 35","M",NA,3,"2018",NA,NA
"27348","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","PDS","35-44","M",NA,1,"2018",NA,NA
"27349","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","TDS","45-54","M",NA,1,"2018",NA,NA
"27350","2017-18","3.Clinical Commissioning Group","Y63","16C","Leavers","TDS","55+","F",NA,2,"2018",NA,NA
"27351","2017-18","3.Clinical Commissioning Group","Y63","36J","Joiners","GDS","Under 35","F",NA,6,"2018",NA,NA
"27352","2017-18","3.Clinical Commissioning Group","Y63","36J","Joiners","GDS","Under 35","M",NA,6,"2018",NA,NA
"27353","2017-18","3.Clinical Commissioning Group","Y63","36J","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27354","2017-18","3.Clinical Commissioning Group","Y63","36J","Joiners","TDS","Under 35","F",NA,1,"2018",NA,NA
"27355","2017-18","3.Clinical Commissioning Group","Y63","36J","Joiners","TDS","Under 35","M",NA,1,"2018",NA,NA
"27356","2017-18","3.Clinical Commissioning Group","Y63","36J","Leavers","GDS","35-44","F",NA,2,"2018",NA,NA
"27357","2017-18","3.Clinical Commissioning Group","Y63","36J","Leavers","GDS","35-44","M",NA,3,"2018",NA,NA
"27358","2017-18","3.Clinical Commissioning Group","Y63","36J","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27359","2017-18","3.Clinical Commissioning Group","Y63","36J","Leavers","GDS","Under 35","F",NA,7,"2018",NA,NA
"27360","2017-18","3.Clinical Commissioning Group","Y63","36J","Leavers","TDS","35-44","F",NA,1,"2018",NA,NA
"27361","2017-18","3.Clinical Commissioning Group","Y63","36J","Leavers","TDS","Under 35","M",NA,1,"2018",NA,NA
"27362","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","GDS","35-44","F",NA,2,"2018",NA,NA
"27363","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27364","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","GDS","Under 35","F",NA,9,"2018",NA,NA
"27365","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","GDS","Under 35","M",NA,6,"2018",NA,NA
"27366","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","Mixed","Under 35","F",NA,1,"2018",NA,NA
"27367","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","PDS","Under 35","M",NA,2,"2018",NA,NA
"27368","2017-18","3.Clinical Commissioning Group","Y63","42D","Joiners","TDS","Under 35","M",NA,1,"2018",NA,NA
"27369","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","GDS","35-44","F",NA,2,"2018",NA,NA
"27370","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","GDS","35-44","M",NA,4,"2018",NA,NA
"27371","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27372","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","GDS","55+","M",NA,5,"2018",NA,NA
"27373","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","GDS","Under 35","F",NA,6,"2018",NA,NA
"27374","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27375","2017-18","3.Clinical Commissioning Group","Y63","42D","Leavers","PDS","45-54","M",NA,1,"2018",NA,NA
"27376","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","GDS","35-44","F",NA,2,"2018",NA,NA
"27377","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","GDS","Under 35","F",NA,11,"2018",NA,NA
"27378","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","GDS","Under 35","M",NA,4,"2018",NA,NA
"27379","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","PDS","35-44","F",NA,1,"2018",NA,NA
"27380","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","PDS","45-54","M",NA,1,"2018",NA,NA
"27381","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27382","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","TDS","Under 35","F",NA,1,"2018",NA,NA
"27383","2017-18","3.Clinical Commissioning Group","Y63","84H","Joiners","TDS","Under 35","M",NA,1,"2018",NA,NA
"27384","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27385","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","GDS","45-54","M",NA,4,"2018",NA,NA
"27386","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","GDS","55+","M",NA,4,"2018",NA,NA
"27387","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","GDS","Under 35","F",NA,2,"2018",NA,NA
"27388","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","GDS","Under 35","M",NA,3,"2018",NA,NA
"27389","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","TDS","45-54","F",NA,1,"2018",NA,NA
"27390","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","TDS","45-54","M",NA,1,"2018",NA,NA
"27391","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","TDS","Under 35","F",NA,2,"2018",NA,NA
"27392","2017-18","3.Clinical Commissioning Group","Y63","84H","Leavers","TDS","Under 35","M",NA,1,"2018",NA,NA
"27393","2017-18","3.Clinical Commissioning Group","Y63","99C","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27394","2017-18","3.Clinical Commissioning Group","Y63","99C","Joiners","GDS","Under 35","F",NA,4,"2018",NA,NA
"27395","2017-18","3.Clinical Commissioning Group","Y63","99C","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27396","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27397","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27398","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","GDS","45-54","F",NA,2,"2018",NA,NA
"27399","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27400","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","GDS","Under 35","F",NA,2,"2018",NA,NA
"27401","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","PDS","35-44","M",NA,1,"2018",NA,NA
"27402","2017-18","3.Clinical Commissioning Group","Y63","99C","Leavers","PDS","Under 35","F",NA,1,"2018",NA,NA
"27403","2017-18","3.Clinical Commissioning Group","Y63","X2C4Y","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27404","2017-18","3.Clinical Commissioning Group","Y63","X2C4Y","Joiners","GDS","Under 35","F",NA,7,"2018",NA,NA
"27405","2017-18","3.Clinical Commissioning Group","Y63","X2C4Y","Joiners","GDS","Under 35","M",NA,8,"2018",NA,NA
